-5.0400e-03,0.071
-5.0390e-03,0.069
-5.0380e-03,0.066
-5.0370e-03,0.067
-5.0360e-03,0.065
-5.0350e-03,0.067
-5.0340e-03,0.068
-5.0330e-03,0.067
-5.0320e-03,0.067
-5.0310e-03,0.07
-5.0300e-03,0.066
-5.0290e-03,0.065
-5.0280e-03,0.066
-5.0270e-03,0.063
-5.0260e-03,0.063
-5.0250e-03,0.069
-5.0240e-03,0.066
-5.0230e-03,0.067
-5.0220e-03,0.068
-5.0210e-03,0.067
-5.0200e-03,0.066
-5.0190e-03,0.066
-5.0180e-03,0.069
-5.0170e-03,0.06
-5.0160e-03,0.063
-5.0150e-03,0.066
-5.0140e-03,0.064
-5.0130e-03,0.064
-5.0120e-03,0.068
-5.0110e-03,0.066
-5.0100e-03,0.065
-5.0090e-03,0.066
-5.0080e-03,0.062
-5.0070e-03,0.059
-5.0060e-03,0.061
-5.0050e-03,0.066
-5.0040e-03,0.064
-5.0030e-03,0.064
-5.0020e-03,0.067
-5.0010e-03,0.065
-5.0000e-03,0.06
-4.9990e-03,0.061
-4.9980e-03,0.065
-4.9970e-03,0.064
-4.9960e-03,0.063
-4.9950e-03,0.064
-4.9940e-03,0.067
-4.9930e-03,0.064
-4.9920e-03,0.064
-4.9910e-03,0.063
-4.9900e-03,0.063
-4.9890e-03,0.06
-4.9880e-03,0.061
-4.9870e-03,0.064
-4.9860e-03,0.062
-4.9850e-03,0.061
-4.9840e-03,0.062
-4.9830e-03,0.061
-4.9820e-03,0.061
-4.9810e-03,0.06
-4.9800e-03,0.059
-4.9790e-03,0.061
-4.9780e-03,0.06
-4.9770e-03,0.063
-4.9760e-03,0.064
-4.9750e-03,0.061
-4.9740e-03,0.059
-4.9730e-03,0.062
-4.9720e-03,0.063
-4.9710e-03,0.059
-4.9700e-03,0.06
-4.9690e-03,0.065
-4.9680e-03,0.064
-4.9670e-03,0.06
-4.9660e-03,0.06
-4.9650e-03,0.064
-4.9640e-03,0.058
-4.9630e-03,0.058
-4.9620e-03,0.063
-4.9610e-03,0.06
-4.9600e-03,0.062
-4.9590e-03,0.063
-4.9580e-03,0.062
-4.9570e-03,0.06
-4.9560e-03,0.056
-4.9550e-03,0.06
-4.9540e-03,0.058
-4.9530e-03,0.058
-4.9520e-03,0.059
-4.9510e-03,0.06
-4.9500e-03,0.064
-4.9490e-03,0.06
-4.9480e-03,0.058
-4.9470e-03,0.059
-4.9460e-03,0.061
-4.9450e-03,0.059
-4.9440e-03,0.057
-4.9430e-03,0.059
-4.9420e-03,0.061
-4.9410e-03,0.059
-4.9400e-03,0.059
-4.9390e-03,0.059
-4.9380e-03,0.058
-4.9370e-03,0.052
-4.9360e-03,0.056
-4.9350e-03,0.057
-4.9340e-03,0.06
-4.9330e-03,0.056
-4.9320e-03,0.06
-4.9310e-03,0.056
-4.9300e-03,0.059
-4.9290e-03,0.053
-4.9280e-03,0.055
-4.9270e-03,0.059
-4.9260e-03,0.058
-4.9250e-03,0.054
-4.9240e-03,0.059
-4.9230e-03,0.06
-4.9220e-03,0.057
-4.9210e-03,0.056
-4.9200e-03,0.057
-4.9190e-03,0.058
-4.9180e-03,0.052
-4.9170e-03,0.052
-4.9160e-03,0.059
-4.9150e-03,0.06
-4.9140e-03,0.052
-4.9130e-03,0.058
-4.9120e-03,0.06
-4.9110e-03,0.058
-4.9100e-03,0.053
-4.9090e-03,0.053
-4.9080e-03,0.056
-4.9070e-03,0.054
-4.9060e-03,0.056
-4.9050e-03,0.056
-4.9040e-03,0.059
-4.9030e-03,0.058
-4.9020e-03,0.053
-4.9010e-03,0.056
-4.9000e-03,0.056
-4.8990e-03,0.056
-4.8980e-03,0.053
-4.8970e-03,0.053
-4.8960e-03,0.057
-4.8950e-03,0.057
-4.8940e-03,0.051
-4.8930e-03,0.054
-4.8920e-03,0.051
-4.8910e-03,0.053
-4.8900e-03,0.052
-4.8890e-03,0.054
-4.8880e-03,0.057
-4.8870e-03,0.056
-4.8860e-03,0.053
-4.8850e-03,0.05
-4.8840e-03,0.053
-4.8830e-03,0.053
-4.8820e-03,0.048
-4.8810e-03,0.051
-4.8800e-03,0.055
-4.8790e-03,0.054
-4.8780e-03,0.052
-4.8770e-03,0.054
-4.8760e-03,0.055
-4.8750e-03,0.051
-4.8740e-03,0.049
-4.8730e-03,0.05
-4.8720e-03,0.053
-4.8710e-03,0.053
-4.8700e-03,0.052
-4.8690e-03,0.054
-4.8680e-03,0.052
-4.8670e-03,0.054
-4.8660e-03,0.051
-4.8650e-03,0.051
-4.8640e-03,0.05
-4.8630e-03,0.053
-4.8620e-03,0.051
-4.8610e-03,0.054
-4.8600e-03,0.052
-4.8590e-03,0.054
-4.8580e-03,0.05
-4.8570e-03,0.045
-4.8560e-03,0.049
-4.8550e-03,0.049
-4.8540e-03,0.048
-4.8530e-03,0.049
-4.8520e-03,0.054
-4.8510e-03,0.054
-4.8500e-03,0.05
-4.8490e-03,0.049
-4.8480e-03,0.05
-4.8470e-03,0.052
-4.8460e-03,0.052
-4.8450e-03,0.05
-4.8440e-03,0.05
-4.8430e-03,0.053
-4.8420e-03,0.051
-4.8410e-03,0.046
-4.8400e-03,0.049
-4.8390e-03,0.048
-4.8380e-03,0.05
-4.8370e-03,0.049
-4.8360e-03,0.047
-4.8350e-03,0.047
-4.8340e-03,0.053
-4.8330e-03,0.049
-4.8320e-03,0.045
-4.8310e-03,0.047
-4.8300e-03,0.05
-4.8290e-03,0.048
-4.8280e-03,0.047
-4.8270e-03,0.05
-4.8260e-03,0.05
-4.8250e-03,0.05
-4.8240e-03,0.049
-4.8230e-03,0.046
-4.8220e-03,0.049
-4.8210e-03,0.047
-4.8200e-03,0.045
-4.8190e-03,0.046
-4.8180e-03,0.051
-4.8170e-03,0.053
-4.8160e-03,0.049
-4.8150e-03,0.048
-4.8140e-03,0.046
-4.8130e-03,0.049
-4.8120e-03,0.046
-4.8110e-03,0.04
-4.8100e-03,0.046
-4.8090e-03,0.049
-4.8080e-03,0.047
-4.8070e-03,0.047
-4.8060e-03,0.05
-4.8050e-03,0.047
-4.8040e-03,0.045
-4.8030e-03,0.043
-4.8020e-03,0.049
-4.8010e-03,0.047
-4.8000e-03,0.047
-4.7990e-03,0.045
-4.7980e-03,0.046
-4.7970e-03,0.051
-4.7960e-03,0.047
-4.7950e-03,0.041
-4.7940e-03,0.044
-4.7930e-03,0.044
-4.7920e-03,0.04
-4.7910e-03,0.044
-4.7900e-03,0.048
-4.7890e-03,0.048
-4.7880e-03,0.046
-4.7870e-03,0.048
-4.7860e-03,0.044
-4.7850e-03,0.048
-4.7840e-03,0.044
-4.7830e-03,0.042
-4.7820e-03,0.045
-4.7810e-03,0.047
-4.7800e-03,0.044
-4.7790e-03,0.043
-4.7780e-03,0.044
-4.7770e-03,0.043
-4.7760e-03,0.042
-4.7750e-03,0.045
-4.7740e-03,0.044
-4.7730e-03,0.045
-4.7720e-03,0.043
-4.7710e-03,0.046
-4.7700e-03,0.046
-4.7690e-03,0.047
-4.7680e-03,0.04
-4.7670e-03,0.043
-4.7660e-03,0.042
-4.7650e-03,0.039
-4.7640e-03,0.039
-4.7630e-03,0.043
-4.7620e-03,0.044
-4.7610e-03,0.041
-4.7600e-03,0.042
-4.7590e-03,0.045
-4.7580e-03,0.039
-4.7570e-03,0.041
-4.7560e-03,0.042
-4.7550e-03,0.044
-4.7540e-03,0.045
-4.7530e-03,0.041
-4.7520e-03,0.045
-4.7510e-03,0.044
-4.7500e-03,0.036
-4.7490e-03,0.039
-4.7480e-03,0.043
-4.7470e-03,0.041
-4.7460e-03,0.038
-4.7450e-03,0.045
-4.7440e-03,0.045
-4.7430e-03,0.045
-4.7420e-03,0.04
-4.7410e-03,0.043
-4.7400e-03,0.042
-4.7390e-03,0.04
-4.7380e-03,0.04
-4.7370e-03,0.04
-4.7360e-03,0.044
-4.7350e-03,0.041
-4.7340e-03,0.039
-4.7330e-03,0.041
-4.7320e-03,0.041
-4.7310e-03,0.035
-4.7300e-03,0.035
-4.7290e-03,0.041
-4.7280e-03,0.042
-4.7270e-03,0.039
-4.7260e-03,0.041
-4.7250e-03,0.044
-4.7240e-03,0.041
-4.7230e-03,0.04
-4.7220e-03,0.04
-4.7210e-03,0.041
-4.7200e-03,0.042
-4.7190e-03,0.04
-4.7180e-03,0.038
-4.7170e-03,0.037
-4.7160e-03,0.038
-4.7150e-03,0.037
-4.7140e-03,0.035
-4.7130e-03,0.04
-4.7120e-03,0.04
-4.7110e-03,0.034
-4.7100e-03,0.038
-4.7090e-03,0.039
-4.7080e-03,0.038
-4.7070e-03,0.036
-4.7060e-03,0.039
-4.7050e-03,0.042
-4.7040e-03,0.04
-4.7030e-03,0.039
-4.7020e-03,0.039
-4.7010e-03,0.04
-4.7000e-03,0.038
-4.6990e-03,0.033
-4.6980e-03,0.037
-4.6970e-03,0.039
-4.6960e-03,0.035
-4.6950e-03,0.035
-4.6940e-03,0.037
-4.6930e-03,0.04
-4.6920e-03,0.037
-4.6910e-03,0.036
-4.6900e-03,0.037
-4.6890e-03,0.035
-4.6880e-03,0.036
-4.6870e-03,0.032
-4.6860e-03,0.039
-4.6850e-03,0.038
-4.6840e-03,0.036
-4.6830e-03,0.033
-4.6820e-03,0.04
-4.6810e-03,0.035
-4.6800e-03,0.031
-4.6790e-03,0.034
-4.6780e-03,0.036
-4.6770e-03,0.035
-4.6760e-03,0.035
-4.6750e-03,0.034
-4.6740e-03,0.037
-4.6730e-03,0.039
-4.6720e-03,0.034
-4.6710e-03,0.033
-4.6700e-03,0.035
-4.6690e-03,0.036
-4.6680e-03,0.031
-4.6670e-03,0.033
-4.6660e-03,0.038
-4.6650e-03,0.035
-4.6640e-03,0.033
-4.6630e-03,0.036
-4.6620e-03,0.034
-4.6610e-03,0.032
-4.6600e-03,0.032
-4.6590e-03,0.031
-4.6580e-03,0.037
-4.6570e-03,0.034
-4.6560e-03,0.035
-4.6550e-03,0.036
-4.6540e-03,0.037
-4.6530e-03,0.035
-4.6520e-03,0.034
-4.6510e-03,0.036
-4.6500e-03,0.035
-4.6490e-03,0.029
-4.6480e-03,0.035
-4.6470e-03,0.036
-4.6460e-03,0.034
-4.6450e-03,0.033
-4.6440e-03,0.034
-4.6430e-03,0.033
-4.6420e-03,0.03
-4.6410e-03,0.032
-4.6400e-03,0.039
-4.6390e-03,0.033
-4.6380e-03,0.032
-4.6370e-03,0.033
-4.6360e-03,0.036
-4.6350e-03,0.03
-4.6340e-03,0.031
-4.6330e-03,0.033
-4.6320e-03,0.034
-4.6310e-03,0.028
-4.6300e-03,0.035
-4.6290e-03,0.033
-4.6280e-03,0.03
-4.6270e-03,0.029
-4.6260e-03,0.033
-4.6250e-03,0.031
-4.6240e-03,0.032
-4.6230e-03,0.031
-4.6220e-03,0.034
-4.6210e-03,0.031
-4.6200e-03,0.033
-4.6190e-03,0.033
-4.6180e-03,0.03
-4.6170e-03,0.028
-4.6160e-03,0.03
-4.6150e-03,0.031
-4.6140e-03,0.031
-4.6130e-03,0.029
-4.6120e-03,0.032
-4.6110e-03,0.031
-4.6100e-03,0.029
-4.6090e-03,0.029
-4.6080e-03,0.03
-4.6070e-03,0.027
-4.6060e-03,0.03
-4.6050e-03,0.029
-4.6040e-03,0.027
-4.6030e-03,0.03
-4.6020e-03,0.033
-4.6010e-03,0.027
-4.6000e-03,0.029
-4.5990e-03,0.03
-4.5980e-03,0.027
-4.5970e-03,0.028
-4.5960e-03,0.033
-4.5950e-03,0.026
-4.5940e-03,0.028
-4.5930e-03,0.03
-4.5920e-03,0.031
-4.5910e-03,0.025
-4.5900e-03,0.029
-4.5890e-03,0.026
-4.5880e-03,0.023
-4.5870e-03,0.026
-4.5860e-03,0.031
-4.5850e-03,0.026
-4.5840e-03,0.026
-4.5830e-03,0.031
-4.5820e-03,0.028
-4.5810e-03,0.026
-4.5800e-03,0.03
-4.5790e-03,0.023
-4.5780e-03,0.028
-4.5770e-03,0.028
-4.5760e-03,0.028
-4.5750e-03,0.026
-4.5740e-03,0.03
-4.5730e-03,0.024
-4.5720e-03,0.025
-4.5710e-03,0.027
-4.5700e-03,0.029
-4.5690e-03,0.021
-4.5680e-03,0.028
-4.5670e-03,0.03
-4.5660e-03,0.028
-4.5650e-03,0.027
-4.5640e-03,0.033
-4.5630e-03,0.027
-4.5620e-03,0.022
-4.5610e-03,0.025
-4.5600e-03,0.023
-4.5590e-03,0.022
-4.5580e-03,0.025
-4.5570e-03,0.024
-4.5560e-03,0.026
-4.5550e-03,0.027
-4.5540e-03,0.029
-4.5530e-03,0.024
-4.5520e-03,0.024
-4.5510e-03,0.024
-4.5500e-03,0.023
-4.5490e-03,0.027
-4.5480e-03,0.026
-4.5470e-03,0.024
-4.5460e-03,0.026
-4.5450e-03,0.027
-4.5440e-03,0.023
-4.5430e-03,0.024
-4.5420e-03,0.024
-4.5410e-03,0.021
-4.5400e-03,0.022
-4.5390e-03,0.023
-4.5380e-03,0.023
-4.5370e-03,0.02
-4.5360e-03,0.026
-4.5350e-03,0.023
-4.5340e-03,0.025
-4.5330e-03,0.025
-4.5320e-03,0.023
-4.5310e-03,0.02
-4.5300e-03,0.022
-4.5290e-03,0.022
-4.5280e-03,0.022
-4.5270e-03,0.02
-4.5260e-03,0.024
-4.5250e-03,0.025
-4.5240e-03,0.022
-4.5230e-03,0.022
-4.5220e-03,0.022
-4.5210e-03,0.019
-4.5200e-03,0.021
-4.5190e-03,0.023
-4.5180e-03,0.02
-4.5170e-03,0.021
-4.5160e-03,0.025
-4.5150e-03,0.021
-4.5140e-03,0.021
-4.5130e-03,0.021
-4.5120e-03,0.022
-4.5110e-03,0.019
-4.5100e-03,0.019
-4.5090e-03,0.02
-4.5080e-03,0.021
-4.5070e-03,0.018
-4.5060e-03,0.022
-4.5050e-03,0.019
-4.5040e-03,0.022
-4.5030e-03,0.02
-4.5020e-03,0.025
-4.5010e-03,0.019
-4.5000e-03,0.019
-4.4990e-03,0.019
-4.4980e-03,0.02
-4.4970e-03,0.02
-4.4960e-03,0.018
-4.4950e-03,0.022
-4.4940e-03,0.022
-4.4930e-03,0.018
-4.4920e-03,0.021
-4.4910e-03,0.019
-4.4900e-03,0.015
-4.4890e-03,0.017
-4.4880e-03,0.019
-4.4870e-03,0.019
-4.4860e-03,0.015
-4.4850e-03,0.018
-4.4840e-03,0.021
-4.4830e-03,0.018
-4.4820e-03,0.018
-4.4810e-03,0.02
-4.4800e-03,0.017
-4.4790e-03,0.015
-4.4780e-03,0.019
-4.4770e-03,0.023
-4.4760e-03,0.018
-4.4750e-03,0.016
-4.4740e-03,0.019
-4.4730e-03,0.018
-4.4720e-03,0.019
-4.4710e-03,0.018
-4.4700e-03,0.019
-4.4690e-03,0.019
-4.4680e-03,0.016
-4.4670e-03,0.017
-4.4660e-03,0.017
-4.4650e-03,0.017
-4.4640e-03,0.014
-4.4630e-03,0.015
-4.4620e-03,0.019
-4.4610e-03,0.013
-4.4600e-03,0.018
-4.4590e-03,0.018
-4.4580e-03,0.017
-4.4570e-03,0.016
-4.4560e-03,0.014
-4.4550e-03,0.019
-4.4540e-03,0.018
-4.4530e-03,0.013
-4.4520e-03,0.017
-4.4510e-03,0.018
-4.4500e-03,0.018
-4.4490e-03,0.014
-4.4480e-03,0.016
-4.4470e-03,0.016
-4.4460e-03,0.017
-4.4450e-03,0.018
-4.4440e-03,0.017
-4.4430e-03,0.015
-4.4420e-03,0.014
-4.4410e-03,0.015
-4.4400e-03,0.011
-4.4390e-03,0.013
-4.4380e-03,0.014
-4.4370e-03,0.018
-4.4360e-03,0.014
-4.4350e-03,0.016
-4.4340e-03,0.017
-4.4330e-03,0.015
-4.4320e-03,0.013
-4.4310e-03,0.013
-4.4300e-03,0.015
-4.4290e-03,0.011
-4.4280e-03,0.011
-4.4270e-03,0.016
-4.4260e-03,0.016
-4.4250e-03,0.013
-4.4240e-03,0.014
-4.4230e-03,0.015
-4.4220e-03,0.014
-4.4210e-03,0.01
-4.4200e-03,0.014
-4.4190e-03,0.013
-4.4180e-03,0.014
-4.4170e-03,0.013
-4.4160e-03,0.015
-4.4150e-03,0.013
-4.4140e-03,0.01
-4.4130e-03,0.011
-4.4120e-03,0.012
-4.4110e-03,0.013
-4.4100e-03,0.012
-4.4090e-03,0.017
-4.4080e-03,0.013
-4.4070e-03,0.011
-4.4060e-03,0.01
-4.4050e-03,0.012
-4.4040e-03,0.01
-4.4030e-03,0.009
-4.4020e-03,0.013
-4.4010e-03,0.012
-4.4000e-03,0.008
-4.3990e-03,0.013
-4.3980e-03,0.013
-4.3970e-03,0.012
-4.3960e-03,0.01
-4.3950e-03,0.009
-4.3940e-03,0.011
-4.3930e-03,0.01
-4.3920e-03,0.009
-4.3910e-03,0.013
-4.3900e-03,0.012
-4.3890e-03,0.009
-4.3880e-03,0.009
-4.3870e-03,0.01
-4.3860e-03,0.008
-4.3850e-03,0.004
-4.3840e-03,0.008
-4.3830e-03,0.01
-4.3820e-03,0.008
-4.3810e-03,0.01
-4.3800e-03,0.015
-4.3790e-03,0.009
-4.3780e-03,0.009
-4.3770e-03,0.014
-4.3760e-03,0.007
-4.3750e-03,0.003
-4.3740e-03,0.008
-4.3730e-03,0.013
-4.3720e-03,0.011
-4.3710e-03,0.011
-4.3700e-03,0.011
-4.3690e-03,0.01
-4.3680e-03,0.007
-4.3670e-03,0.007
-4.3660e-03,0.006
-4.3650e-03,0.011
-4.3640e-03,0.008
-4.3630e-03,0.007
-4.3620e-03,0.008
-4.3610e-03,0.007
-4.3600e-03,0.005
-4.3590e-03,0.004
-4.3580e-03,0.011
-4.3570e-03,0.007
-4.3560e-03,0.006
-4.3550e-03,0.01
-4.3540e-03,0.012
-4.3530e-03,0.008
-4.3520e-03,0.005
-4.3510e-03,0.008
-4.3500e-03,0.007
-4.3490e-03,0.002
-4.3480e-03,0.006
-4.3470e-03,0.008
-4.3460e-03,0.01
-4.3450e-03,0.006
-4.3440e-03,0.004
-4.3430e-03,0.009
-4.3420e-03,0.006
-4.3410e-03,0.002
-4.3400e-03,0.005
-4.3390e-03,0.008
-4.3380e-03,0.005
-4.3370e-03,0.003
-4.3360e-03,0.009
-4.3350e-03,0.007
-4.3340e-03,0.003
-4.3330e-03,0.006
-4.3320e-03,0.007
-4.3310e-03,0.002
-4.3300e-03,0.003
-4.3290e-03,0.008
-4.3280e-03,0.007
-4.3270e-03,0.004
-4.3260e-03,0.008
-4.3250e-03,0.007
-4.3240e-03,0.006
-4.3230e-03,0.002
-4.3220e-03,0.007
-4.3210e-03,0.001
-4.3200e-03,0.001
-4.3190e-03,0.005
-4.3180e-03,0.006
-4.3170e-03,0.005
-4.3160e-03,0.007
-4.3150e-03,0.003
-4.3140e-03,0.002
-4.3130e-03,0.003
-4.3120e-03,0.007
-4.3110e-03,0.005
-4.3100e-03,0.002
-4.3090e-03,0.004
-4.3080e-03,0.003
-4.3070e-03,0
-4.3060e-03,0.005
-4.3050e-03,0.004
-4.3040e-03,0.003
-4.3030e-03,-0.001
-4.3020e-03,0.005
-4.3010e-03,0.002
-4.3000e-03,0.002
-4.2990e-03,0.002
-4.2980e-03,0.003
-4.2970e-03,-0.001
-4.2960e-03,0.002
-4.2950e-03,0.004
-4.2940e-03,0.002
-4.2930e-03,0
-4.2920e-03,0.006
-4.2910e-03,0.001
-4.2900e-03,0.003
-4.2890e-03,0.002
-4.2880e-03,0
-4.2870e-03,-0.002
-4.2860e-03,0.004
-4.2850e-03,0.002
-4.2840e-03,0.001
-4.2830e-03,0.002
-4.2820e-03,0.001
-4.2810e-03,-0.002
-4.2800e-03,0.002
-4.2790e-03,0.001
-4.2780e-03,-0.003
-4.2770e-03,0.002
-4.2760e-03,0.002
-4.2750e-03,0
-4.2740e-03,-0.003
-4.2730e-03,0.001
-4.2720e-03,-0.002
-4.2710e-03,-0.001
-4.2700e-03,0.002
-4.2690e-03,-0.002
-4.2680e-03,0
-4.2670e-03,0.003
-4.2660e-03,0
-4.2650e-03,0
-4.2640e-03,0.003
-4.2630e-03,-0.003
-4.2620e-03,-0.002
-4.2610e-03,0
-4.2600e-03,-0.003
-4.2590e-03,-0.002
-4.2580e-03,0.001
-4.2570e-03,0.001
-4.2560e-03,-0.005
-4.2550e-03,-0.003
-4.2540e-03,-0.004
-4.2530e-03,-0.003
-4.2520e-03,-0.001
-4.2510e-03,0.002
-4.2500e-03,0
-4.2490e-03,0.001
-4.2480e-03,0
-4.2470e-03,-0.002
-4.2460e-03,-0.003
-4.2450e-03,-0.003
-4.2440e-03,-0.004
-4.2430e-03,-0.002
-4.2420e-03,0
-4.2410e-03,0.002
-4.2400e-03,-0.003
-4.2390e-03,-0.002
-4.2380e-03,-0.002
-4.2370e-03,-0.004
-4.2360e-03,-0.005
-4.2350e-03,-0.004
-4.2340e-03,-0.003
-4.2330e-03,-0.005
-4.2320e-03,-0.003
-4.2310e-03,-0.001
-4.2300e-03,-0.007
-4.2290e-03,-0.002
-4.2280e-03,-0.004
-4.2270e-03,-0.005
-4.2260e-03,-0.002
-4.2250e-03,-0.002
-4.2240e-03,-0.005
-4.2230e-03,-0.003
-4.2220e-03,-0.003
-4.2210e-03,-0.006
-4.2200e-03,-0.004
-4.2190e-03,-0.001
-4.2180e-03,-0.005
-4.2170e-03,-0.006
-4.2160e-03,-0.005
-4.2150e-03,-0.002
-4.2140e-03,-0.007
-4.2130e-03,-0.003
-4.2120e-03,-0.002
-4.2110e-03,-0.004
-4.2100e-03,-0.008
-4.2090e-03,-0.005
-4.2080e-03,-0.008
-4.2070e-03,-0.008
-4.2060e-03,-0.006
-4.2050e-03,-0.003
-4.2040e-03,-0.006
-4.2030e-03,-0.006
-4.2020e-03,-0.003
-4.2010e-03,-0.005
-4.2000e-03,-0.008
-4.1990e-03,-0.008
-4.1980e-03,-0.006
-4.1970e-03,-0.007
-4.1960e-03,-0.009
-4.1950e-03,-0.003
-4.1940e-03,-0.007
-4.1930e-03,-0.008
-4.1920e-03,-0.006
-4.1910e-03,-0.006
-4.1900e-03,-0.008
-4.1890e-03,-0.008
-4.1880e-03,-0.007
-4.1870e-03,-0.009
-4.1860e-03,-0.008
-4.1850e-03,-0.004
-4.1840e-03,-0.007
-4.1830e-03,-0.009
-4.1820e-03,-0.006
-4.1810e-03,-0.006
-4.1800e-03,-0.009
-4.1790e-03,-0.01
-4.1780e-03,-0.007
-4.1770e-03,-0.009
-4.1760e-03,-0.008
-4.1750e-03,-0.007
-4.1740e-03,-0.004
-4.1730e-03,-0.007
-4.1720e-03,-0.006
-4.1710e-03,-0.008
-4.1700e-03,-0.009
-4.1690e-03,-0.011
-4.1680e-03,-0.006
-4.1670e-03,-0.005
-4.1660e-03,-0.009
-4.1650e-03,-0.009
-4.1640e-03,-0.007
-4.1630e-03,-0.008
-4.1620e-03,-0.015
-4.1610e-03,-0.011
-4.1600e-03,-0.008
-4.1590e-03,-0.009
-4.1580e-03,-0.011
-4.1570e-03,-0.007
-4.1560e-03,-0.007
-4.1550e-03,-0.01
-4.1540e-03,-0.013
-4.1530e-03,-0.007
-4.1520e-03,-0.009
-4.1510e-03,-0.012
-4.1500e-03,-0.01
-4.1490e-03,-0.009
-4.1480e-03,-0.009
-4.1470e-03,-0.009
-4.1460e-03,-0.01
-4.1450e-03,-0.008
-4.1440e-03,-0.012
-4.1430e-03,-0.011
-4.1420e-03,-0.01
-4.1410e-03,-0.007
-4.1400e-03,-0.011
-4.1390e-03,-0.012
-4.1380e-03,-0.011
-4.1370e-03,-0.012
-4.1360e-03,-0.016
-4.1350e-03,-0.01
-4.1340e-03,-0.009
-4.1330e-03,-0.012
-4.1320e-03,-0.015
-4.1310e-03,-0.01
-4.1300e-03,-0.011
-4.1290e-03,-0.012
-4.1280e-03,-0.013
-4.1270e-03,-0.008
-4.1260e-03,-0.012
-4.1250e-03,-0.012
-4.1240e-03,-0.011
-4.1230e-03,-0.013
-4.1220e-03,-0.017
-4.1210e-03,-0.014
-4.1200e-03,-0.01
-4.1190e-03,-0.012
-4.1180e-03,-0.015
-4.1170e-03,-0.01
-4.1160e-03,-0.009
-4.1150e-03,-0.014
-4.1140e-03,-0.014
-4.1130e-03,-0.011
-4.1120e-03,-0.015
-4.1110e-03,-0.016
-4.1100e-03,-0.012
-4.1090e-03,-0.012
-4.1080e-03,-0.016
-4.1070e-03,-0.011
-4.1060e-03,-0.012
-4.1050e-03,-0.016
-4.1040e-03,-0.017
-4.1030e-03,-0.011
-4.1020e-03,-0.014
-4.1010e-03,-0.014
-4.1000e-03,-0.016
-4.0990e-03,-0.013
-4.0980e-03,-0.017
-4.0970e-03,-0.015
